name,prediction,ground_truth,correct
Arson022_x264__9.npy,0.9999275803565979,1.0,1
Arson035_x264.npy,1.0,1.0,1
Arson035_x264__1.npy,0.9999999403953552,1.0,1
Arson035_x264__2.npy,1.0,1.0,1
Arson035_x264__3.npy,0.9999979734420776,1.0,1
Arson035_x264__4.npy,1.0,1.0,1
Arson035_x264__5.npy,0.9999998807907104,1.0,1
Arson035_x264__6.npy,1.0,1.0,1
Arson035_x264__7.npy,0.9999938011169434,1.0,1
Arson035_x264__8.npy,0.9999997019767761,1.0,1
Arson035_x264__9.npy,0.9999827742576599,1.0,1
Arson041_x264.npy,0.9999831914901733,1.0,1
Arson041_x264__1.npy,0.9999171495437622,1.0,1
Arson041_x264__2.npy,0.9999658465385437,1.0,1
Arson041_x264__3.npy,0.9999978542327881,1.0,1
Arson041_x264__4.npy,0.999999463558197,1.0,1
Arson041_x264__5.npy,0.9999986886978149,1.0,1
Arson041_x264__6.npy,0.9982156157493591,1.0,1
Arson041_x264__7.npy,0.999999463558197,1.0,1
Arson041_x264__8.npy,0.9999978542327881,1.0,1
Arson041_x264__9.npy,0.9999997615814209,1.0,1
Assault006_x264.npy,1.0,1.0,1
Assault006_x264__1.npy,1.0,1.0,1
Assault006_x264__2.npy,0.9999998211860657,1.0,1
Assault006_x264__3.npy,1.0,1.0,1
Assault006_x264__4.npy,1.0,1.0,1
Assault006_x264__5.npy,1.0,1.0,1
Assault006_x264__6.npy,0.9999999403953552,1.0,1
Assault006_x264__7.npy,1.0,1.0,1
Assault006_x264__8.npy,0.9999998807907104,1.0,1
Assault006_x264__9.npy,1.0,1.0,1
Assault010_x264.npy,0.9993147253990173,1.0,1
Assault010_x264__1.npy,0.9726868271827698,1.0,1
Assault010_x264__2.npy,0.9929541349411011,1.0,1
Assault010_x264__3.npy,0.9916011095046997,1.0,1
Assault010_x264__4.npy,0.96286940574646,1.0,1
Assault010_x264__5.npy,0.9733772873878479,1.0,1
Assault010_x264__6.npy,0.9955464601516724,1.0,1
Assault010_x264__7.npy,0.9706196784973145,1.0,1
Assault010_x264__8.npy,0.9726630449295044,1.0,1
Assault010_x264__9.npy,0.9736050367355347,1.0,1
Assault011_x264.npy,0.3247389793395996,1.0,0
Assault011_x264__1.npy,0.9080776572227478,1.0,1
Assault011_x264__2.npy,0.4766654372215271,1.0,0
Assault011_x264__3.npy,0.9405326843261719,1.0,1
Assault011_x264__4.npy,0.5252450108528137,1.0,1
Assault011_x264__5.npy,0.8281348943710327,1.0,1
Assault011_x264__6.npy,0.5048937797546387,1.0,1
Assault011_x264__7.npy,0.9625356793403625,1.0,1
Assault011_x264__8.npy,0.7006929516792297,1.0,1
Assault011_x264__9.npy,0.8856571316719055,1.0,1
Burglary005_x264.npy,0.5683953762054443,1.0,1
Burglary005_x264__1.npy,0.9722921252250671,1.0,1
Burglary005_x264__2.npy,0.22855892777442932,1.0,0
Burglary005_x264__3.npy,0.9981805682182312,1.0,1
Burglary005_x264__4.npy,0.6788071990013123,1.0,1
Burglary005_x264__5.npy,0.3195236027240753,1.0,0
Burglary005_x264__6.npy,0.16165874898433685,1.0,0
Burglary005_x264__7.npy,0.9779029488563538,1.0,1
Burglary005_x264__8.npy,0.5367474555969238,1.0,1
Burglary005_x264__9.npy,0.9967092871665955,1.0,1
Burglary017_x264.npy,0.9999998211860657,1.0,1
Burglary017_x264__1.npy,0.999970555305481,1.0,1
Burglary017_x264__2.npy,0.9961593747138977,1.0,1
Burglary017_x264__3.npy,0.9999889731407166,1.0,1
Burglary017_x264__4.npy,0.9975004196166992,1.0,1
Burglary017_x264__5.npy,0.9999998211860657,1.0,1
Burglary017_x264__6.npy,0.9968317151069641,1.0,1
Burglary017_x264__7.npy,0.9999998211860657,1.0,1
Burglary017_x264__8.npy,0.999746561050415,1.0,1
Burglary017_x264__9.npy,0.9999995827674866,1.0,1
Burglary018_x264.npy,0.9999911189079285,1.0,1
Burglary018_x264__1.npy,0.9990625381469727,1.0,1
Burglary018_x264__2.npy,0.9996313452720642,1.0,1
Burglary018_x264__3.npy,0.9734838604927063,1.0,1
Burglary018_x264__4.npy,0.8656259775161743,1.0,1
Burglary018_x264__5.npy,0.9996969103813171,1.0,1
Burglary018_x264__6.npy,0.9997214674949646,1.0,1
Burglary018_x264__7.npy,0.999928891658783,1.0,1
Burglary018_x264__8.npy,0.99921053647995,1.0,1
Burglary018_x264__9.npy,0.999959409236908,1.0,1
Burglary021_x264.npy,0.9991260766983032,1.0,1
Burglary021_x264__1.npy,0.9963391423225403,1.0,1
Burglary021_x264__2.npy,0.9998803734779358,1.0,1
Burglary021_x264__3.npy,0.9990041255950928,1.0,1
Burglary021_x264__4.npy,0.9999862313270569,1.0,1
Burglary021_x264__5.npy,0.9990689158439636,1.0,1
Burglary021_x264__6.npy,0.9999136924743652,1.0,1
Burglary021_x264__7.npy,0.9999271035194397,1.0,1
Burglary021_x264__8.npy,0.999866783618927,1.0,1
Burglary021_x264__9.npy,0.9956949949264526,1.0,1
Burglary024_x264.npy,0.9981569647789001,1.0,1
Burglary024_x264__1.npy,0.9756832718849182,1.0,1
Burglary024_x264__2.npy,0.9153977036476135,1.0,1
Burglary024_x264__3.npy,0.9834955930709839,1.0,1
Burglary024_x264__4.npy,0.9825034141540527,1.0,1
Burglary024_x264__5.npy,0.9998714327812195,1.0,1
Burglary024_x264__6.npy,0.999986469745636,1.0,1
Burglary024_x264__7.npy,0.9409549832344055,1.0,1
Burglary024_x264__8.npy,0.999934732913971,1.0,1
Burglary024_x264__9.npy,0.9904331564903259,1.0,1
Burglary032_x264.npy,0.9994491338729858,1.0,1
Burglary032_x264__1.npy,0.9999338388442993,1.0,1
Burglary032_x264__2.npy,0.9999918937683105,1.0,1
Burglary032_x264__3.npy,0.9997559785842896,1.0,1
Burglary032_x264__4.npy,0.9999881982803345,1.0,1
Burglary032_x264__5.npy,0.9999972581863403,1.0,1
Burglary032_x264__6.npy,0.9999909400939941,1.0,1
Burglary032_x264__7.npy,0.9998341202735901,1.0,1
Burglary032_x264__8.npy,0.9999862909317017,1.0,1
Burglary032_x264__9.npy,0.9998647570610046,1.0,1
Burglary033_x264.npy,0.9999902844429016,1.0,1
Burglary033_x264__1.npy,0.9795606732368469,1.0,1
Burglary033_x264__2.npy,0.9675092101097107,1.0,1
Burglary033_x264__3.npy,0.9992907643318176,1.0,1
Burglary033_x264__4.npy,0.7379255294799805,1.0,1
Burglary033_x264__5.npy,0.9998399615287781,1.0,1
Burglary033_x264__6.npy,0.9907150268554688,1.0,1
Burglary033_x264__7.npy,0.9042298197746277,1.0,1
Burglary033_x264__8.npy,0.999580979347229,1.0,1
Burglary033_x264__9.npy,0.9550381898880005,1.0,1
Burglary035_x264.npy,0.9981326460838318,1.0,1
Burglary035_x264__1.npy,0.9964975118637085,1.0,1
Burglary035_x264__2.npy,0.9064021706581116,1.0,1
Burglary035_x264__3.npy,0.9836028814315796,1.0,1
Burglary035_x264__4.npy,0.9363600015640259,1.0,1
Burglary035_x264__5.npy,0.9966259598731995,1.0,1
Burglary035_x264__6.npy,0.766570508480072,1.0,1
Burglary035_x264__7.npy,0.996467649936676,1.0,1
Burglary035_x264__8.npy,0.980424165725708,1.0,1
Burglary035_x264__9.npy,0.9956587553024292,1.0,1
Burglary037_x264.npy,0.9999998807907104,1.0,1
Burglary037_x264__1.npy,0.9999997615814209,1.0,1
Burglary037_x264__2.npy,0.9999999403953552,1.0,1
Burglary037_x264__3.npy,0.9999823570251465,1.0,1
Burglary037_x264__4.npy,1.0,1.0,1
Burglary037_x264__5.npy,0.9999998807907104,1.0,1
Burglary037_x264__6.npy,1.0,1.0,1
Burglary037_x264__7.npy,0.9999997615814209,1.0,1
Burglary037_x264__8.npy,1.0,1.0,1
Burglary037_x264__9.npy,0.9999488592147827,1.0,1
Burglary061_x264.npy,0.4008157551288605,1.0,0
Burglary061_x264__1.npy,0.9991582632064819,1.0,1
Burglary061_x264__2.npy,0.4225783944129944,1.0,0
Burglary061_x264__3.npy,0.9952884316444397,1.0,1
Burglary061_x264__4.npy,0.7885051369667053,1.0,1
Burglary061_x264__5.npy,0.9260675311088562,1.0,1
Burglary061_x264__6.npy,0.4904593229293823,1.0,0
Burglary061_x264__7.npy,0.9996486902236938,1.0,1
Burglary061_x264__8.npy,0.6680660247802734,1.0,1
Burglary061_x264__9.npy,0.9996768832206726,1.0,1
Burglary076_x264.npy,0.5966958403587341,1.0,1
Burglary076_x264__1.npy,0.9217643141746521,1.0,1
Burglary076_x264__2.npy,0.7288183569908142,1.0,1
Burglary076_x264__3.npy,0.9690824151039124,1.0,1
Burglary076_x264__4.npy,0.9459434747695923,1.0,1
Burglary076_x264__5.npy,0.9497221112251282,1.0,1
Burglary076_x264__6.npy,0.23984481394290924,1.0,0
Burglary076_x264__7.npy,0.8889955878257751,1.0,1
Burglary076_x264__8.npy,0.09255453944206238,1.0,0
Burglary076_x264__9.npy,0.9743249416351318,1.0,1
Burglary079_x264.npy,1.0,1.0,1
Burglary079_x264__1.npy,1.0,1.0,1
Burglary079_x264__2.npy,1.0,1.0,1
Burglary079_x264__3.npy,1.0,1.0,1
Burglary079_x264__4.npy,0.9999998807907104,1.0,1
Burglary079_x264__5.npy,1.0,1.0,1
Burglary079_x264__6.npy,1.0,1.0,1
Burglary079_x264__7.npy,0.9999999403953552,1.0,1
Burglary079_x264__8.npy,0.9999999403953552,1.0,1
Burglary079_x264__9.npy,1.0,1.0,1
Burglary092_x264.npy,0.9776918292045593,1.0,1
Burglary092_x264__1.npy,0.9999959468841553,1.0,1
Burglary092_x264__2.npy,0.9998263716697693,1.0,1
Burglary092_x264__3.npy,0.9904205799102783,1.0,1
Burglary092_x264__4.npy,0.9359990954399109,1.0,1
Burglary092_x264__5.npy,0.993311882019043,1.0,1
Burglary092_x264__6.npy,0.8063511848449707,1.0,1
Burglary092_x264__7.npy,0.9999970197677612,1.0,1
Burglary092_x264__8.npy,0.20125719904899597,1.0,0
Burglary092_x264__9.npy,0.9855369329452515,1.0,1
Explosion002_x264.npy,0.04420449957251549,1.0,0
Explosion002_x264__1.npy,0.2502259910106659,1.0,0
Explosion002_x264__2.npy,0.993823766708374,1.0,1
Explosion002_x264__3.npy,0.01137612946331501,1.0,0
Explosion002_x264__4.npy,0.944424033164978,1.0,1
Explosion002_x264__5.npy,0.15855704247951508,1.0,0
Explosion002_x264__6.npy,0.9439060091972351,1.0,1
Explosion002_x264__7.npy,0.062674880027771,1.0,0
Explosion002_x264__8.npy,0.7547192573547363,1.0,1
Explosion002_x264__9.npy,0.004075889475643635,1.0,0
Explosion004_x264.npy,1.0,1.0,1
Explosion004_x264__1.npy,1.0,1.0,1
Explosion004_x264__2.npy,1.0,1.0,1
Explosion004_x264__3.npy,1.0,1.0,1
Explosion004_x264__4.npy,1.0,1.0,1
Explosion004_x264__5.npy,1.0,1.0,1
Explosion004_x264__6.npy,1.0,1.0,1
Explosion004_x264__7.npy,1.0,1.0,1
Explosion004_x264__8.npy,1.0,1.0,1
Explosion004_x264__9.npy,1.0,1.0,1
Explosion007_x264.npy,1.0,1.0,1
Explosion007_x264__1.npy,0.9999642372131348,1.0,1
Explosion007_x264__2.npy,1.0,1.0,1
Explosion007_x264__3.npy,0.9999891519546509,1.0,1
Explosion007_x264__4.npy,1.0,1.0,1
Explosion007_x264__5.npy,1.0,1.0,1
Explosion007_x264__6.npy,1.0,1.0,1
Explosion007_x264__7.npy,0.9999947547912598,1.0,1
Explosion007_x264__8.npy,1.0,1.0,1
Explosion007_x264__9.npy,0.999999463558197,1.0,1
Explosion008_x264.npy,0.9999971389770508,1.0,1
Explosion008_x264__1.npy,0.9999995231628418,1.0,1
Explosion008_x264__2.npy,0.9999842643737793,1.0,1
Explosion008_x264__3.npy,0.9999988079071045,1.0,1
Explosion008_x264__4.npy,0.9999650120735168,1.0,1
Explosion008_x264__5.npy,0.9999892115592957,1.0,1
Explosion008_x264__6.npy,0.9999703168869019,1.0,1
Explosion008_x264__7.npy,0.9993605613708496,1.0,1
Explosion008_x264__8.npy,0.9998266696929932,1.0,1
Explosion008_x264__9.npy,0.9999653100967407,1.0,1
Explosion010_x264.npy,0.9970690011978149,1.0,1
Explosion010_x264__1.npy,0.9630113840103149,1.0,1
Explosion010_x264__2.npy,0.9968265891075134,1.0,1
Explosion010_x264__3.npy,0.6131156086921692,1.0,1
Explosion010_x264__4.npy,0.916745662689209,1.0,1
Explosion010_x264__5.npy,0.9513055682182312,1.0,1
Explosion010_x264__6.npy,0.9996973872184753,1.0,1
Explosion010_x264__7.npy,0.798078715801239,1.0,1
Explosion010_x264__8.npy,0.9874313473701477,1.0,1
Explosion010_x264__9.npy,0.9181817173957825,1.0,1
Explosion011_x264.npy,0.5204571485519409,1.0,1
Explosion011_x264__1.npy,0.0034481293987482786,1.0,0
Explosion011_x264__2.npy,0.005833762232214212,1.0,0
Explosion011_x264__3.npy,0.006527905818074942,1.0,0
Explosion011_x264__4.npy,0.02337406761944294,1.0,0
Explosion011_x264__5.npy,0.019248774275183678,1.0,0
Explosion011_x264__6.npy,0.003980809822678566,1.0,0
Explosion011_x264__7.npy,0.03092445619404316,1.0,0
Explosion011_x264__8.npy,0.010642234236001968,1.0,0
Explosion011_x264__9.npy,0.04930407181382179,1.0,0
Explosion013_x264.npy,0.997452974319458,1.0,1
Explosion013_x264__1.npy,0.993466854095459,1.0,1
Explosion013_x264__2.npy,0.9999997615814209,1.0,1
Explosion013_x264__3.npy,0.9755300283432007,1.0,1
Explosion013_x264__4.npy,0.999941349029541,1.0,1
Explosion013_x264__5.npy,0.9981966614723206,1.0,1
Explosion013_x264__6.npy,0.9999957084655762,1.0,1
Explosion013_x264__7.npy,0.9987577795982361,1.0,1
Explosion013_x264__8.npy,0.9999708533287048,1.0,1
Explosion013_x264__9.npy,0.9891726970672607,1.0,1
Explosion016_x264.npy,0.9999403357505798,1.0,1
Explosion016_x264__1.npy,0.9999999403953552,1.0,1
Explosion016_x264__2.npy,0.05509432777762413,1.0,0
Explosion016_x264__3.npy,0.9999997019767761,1.0,1
Explosion016_x264__4.npy,0.017356026917696,1.0,0
Explosion016_x264__5.npy,0.9108657836914062,1.0,1
Explosion016_x264__6.npy,0.20669499039649963,1.0,0
Explosion016_x264__7.npy,1.0,1.0,1
Explosion016_x264__8.npy,0.03883069381117821,1.0,0
Explosion016_x264__9.npy,1.0,1.0,1
Explosion017_x264.npy,0.9999954104423523,1.0,1
Explosion017_x264__1.npy,0.9998371005058289,1.0,1
Explosion017_x264__2.npy,0.9978267550468445,1.0,1
Explosion017_x264__3.npy,0.9999880790710449,1.0,1
Explosion017_x264__4.npy,0.9991461038589478,1.0,1
Explosion017_x264__5.npy,0.9999948740005493,1.0,1
Explosion017_x264__6.npy,0.9998796582221985,1.0,1
Explosion017_x264__7.npy,0.9974977374076843,1.0,1
Explosion017_x264__8.npy,0.9999967217445374,1.0,1
Explosion017_x264__9.npy,0.9998509287834167,1.0,1
Explosion020_x264.npy,1.0,1.0,1
Explosion020_x264__1.npy,1.0,1.0,1
Explosion020_x264__2.npy,1.0,1.0,1
Explosion020_x264__3.npy,1.0,1.0,1
Explosion020_x264__4.npy,1.0,1.0,1
Explosion020_x264__5.npy,1.0,1.0,1
Explosion020_x264__6.npy,1.0,1.0,1
Explosion020_x264__7.npy,1.0,1.0,1
Explosion020_x264__8.npy,1.0,1.0,1
Explosion020_x264__9.npy,1.0,1.0,1
Explosion021_x264.npy,0.9999982118606567,1.0,1
Explosion021_x264__1.npy,0.9999914169311523,1.0,1
Explosion021_x264__2.npy,1.0,1.0,1
Explosion021_x264__3.npy,0.9999974370002747,1.0,1
Explosion021_x264__4.npy,1.0,1.0,1
Explosion021_x264__5.npy,0.999996542930603,1.0,1
Explosion021_x264__6.npy,1.0,1.0,1
Explosion021_x264__7.npy,0.9999971985816956,1.0,1
Explosion021_x264__8.npy,1.0,1.0,1
Explosion021_x264__9.npy,0.9999985694885254,1.0,1
Explosion022_x264.npy,0.9946479201316833,1.0,1
Explosion022_x264__1.npy,0.8088244199752808,1.0,1
Explosion022_x264__2.npy,0.9657868146896362,1.0,1
Explosion022_x264__3.npy,0.4569278955459595,1.0,0
Explosion022_x264__4.npy,0.8716989159584045,1.0,1
Explosion022_x264__5.npy,0.9961029291152954,1.0,1
Explosion022_x264__6.npy,0.9942306280136108,1.0,1
Explosion022_x264__7.npy,0.8534321784973145,1.0,1
Explosion022_x264__8.npy,0.9567437171936035,1.0,1
Explosion022_x264__9.npy,0.6164708137512207,1.0,1
Explosion025_x264.npy,0.9978825449943542,1.0,1
Explosion025_x264__1.npy,0.9999808073043823,1.0,1
Explosion025_x264__2.npy,0.9999974370002747,1.0,1
Explosion025_x264__3.npy,0.996252715587616,1.0,1
Explosion025_x264__4.npy,0.9999480843544006,1.0,1
Explosion025_x264__5.npy,0.9912114143371582,1.0,1
Explosion025_x264__6.npy,0.9991779327392578,1.0,1
Explosion025_x264__7.npy,0.999796450138092,1.0,1
Explosion025_x264__8.npy,0.999098002910614,1.0,1
Explosion025_x264__9.npy,0.9990192651748657,1.0,1
Explosion027_x264.npy,0.9999918937683105,1.0,1
Explosion027_x264__1.npy,0.9815049171447754,1.0,1
Explosion027_x264__2.npy,0.9883626103401184,1.0,1
Explosion027_x264__3.npy,0.9567998647689819,1.0,1
Explosion027_x264__4.npy,0.9994297027587891,1.0,1
Explosion027_x264__5.npy,0.9999825954437256,1.0,1
Explosion027_x264__6.npy,0.7607462406158447,1.0,1
Explosion027_x264__7.npy,0.9965330362319946,1.0,1
Explosion027_x264__8.npy,0.9975917339324951,1.0,1
Explosion027_x264__9.npy,0.9962413311004639,1.0,1
Explosion028_x264.npy,0.9525664448738098,1.0,1
Explosion028_x264__1.npy,0.988846480846405,1.0,1
Explosion028_x264__2.npy,0.989759087562561,1.0,1
Explosion028_x264__3.npy,0.9774152040481567,1.0,1
Explosion028_x264__4.npy,0.9003938436508179,1.0,1
Explosion028_x264__5.npy,0.8857148289680481,1.0,1
Explosion028_x264__6.npy,0.9933136701583862,1.0,1
Explosion028_x264__7.npy,0.9967304468154907,1.0,1
Explosion028_x264__8.npy,0.999823808670044,1.0,1
Explosion028_x264__9.npy,0.941303551197052,1.0,1
Explosion029_x264.npy,0.9995376467704773,1.0,1
Explosion029_x264__1.npy,0.9019604921340942,1.0,1
Explosion029_x264__2.npy,0.999999463558197,1.0,1
Explosion029_x264__3.npy,0.9596371650695801,1.0,1
Explosion029_x264__4.npy,0.999991238117218,1.0,1
Explosion029_x264__5.npy,0.9999748468399048,1.0,1
Explosion029_x264__6.npy,0.9999998211860657,1.0,1
Explosion029_x264__7.npy,0.6568962931632996,1.0,1
Explosion029_x264__8.npy,0.9999986886978149,1.0,1
Explosion029_x264__9.npy,0.8969111442565918,1.0,1
Explosion033_x264.npy,0.9765934944152832,1.0,1
Explosion033_x264__1.npy,0.9947998523712158,1.0,1
Explosion033_x264__2.npy,0.9672173261642456,1.0,1
Explosion033_x264__3.npy,0.9533661603927612,1.0,1
Explosion033_x264__4.npy,0.9721620678901672,1.0,1
Explosion033_x264__5.npy,0.9997981786727905,1.0,1
Explosion033_x264__6.npy,0.9748520851135254,1.0,1
Explosion033_x264__7.npy,0.997776210308075,1.0,1
Explosion033_x264__8.npy,0.9302395582199097,1.0,1
Explosion033_x264__9.npy,0.9866869449615479,1.0,1
Explosion035_x264.npy,0.9999833106994629,1.0,1
Explosion035_x264__1.npy,0.9999854564666748,1.0,1
Explosion035_x264__2.npy,0.9978946447372437,1.0,1
Explosion035_x264__3.npy,0.9999908804893494,1.0,1
Explosion035_x264__4.npy,0.9999027252197266,1.0,1
Explosion035_x264__5.npy,0.9999758005142212,1.0,1
Explosion035_x264__6.npy,0.9999388456344604,1.0,1
Explosion035_x264__7.npy,0.9999756813049316,1.0,1
Explosion035_x264__8.npy,0.9996554255485535,1.0,1
Explosion035_x264__9.npy,0.9998666048049927,1.0,1
Explosion036_x264.npy,0.999998152256012,1.0,1
Explosion036_x264__1.npy,0.9999938011169434,1.0,1
Explosion036_x264__2.npy,0.9999992847442627,1.0,1
