name,prediction,ground_truth,correct
RoadAccidents010_x264.npy,0.5430358052253723,1.0,1
RoadAccidents011_x264.npy,0.15750649571418762,1.0,0
RoadAccidents012_x264.npy,0.28592345118522644,1.0,0
RoadAccidents016_x264.npy,0.08149416744709015,1.0,0
RoadAccidents017_x264.npy,0.38697028160095215,1.0,0
RoadAccidents019_x264.npy,0.3544027805328369,1.0,0
RoadAccidents020_x264.npy,0.44172659516334534,1.0,0
RoadAccidents021_x264.npy,0.0623125322163105,1.0,0
RoadAccidents022_x264.npy,0.3281761705875397,1.0,0
RoadAccidents121_x264.npy,0.16723476350307465,1.0,0
RoadAccidents122_x264.npy,0.2700319290161133,1.0,0
RoadAccidents123_x264.npy,0.5820919275283813,1.0,1
RoadAccidents124_x264.npy,0.3272603750228882,1.0,0
RoadAccidents125_x264.npy,0.1266004741191864,1.0,0
RoadAccidents127_x264.npy,0.04919206351041794,1.0,0
RoadAccidents128_x264.npy,0.5287608504295349,1.0,1
RoadAccidents131_x264.npy,0.14218954741954803,1.0,0
RoadAccidents132_x264.npy,0.2801610231399536,1.0,0
RoadAccidents133_x264.npy,0.5201396346092224,1.0,1
Robbery048_x264.npy,0.41859203577041626,1.0,0
Robbery050_x264.npy,0.03558875992894173,1.0,0
Robbery102_x264.npy,0.3686215579509735,1.0,0
Robbery106_x264.npy,0.41496676206588745,1.0,0
Robbery137_x264.npy,0.64615797996521,1.0,1
Shooting002_x264.npy,0.5213184952735901,1.0,1
Shooting004_x264.npy,0.3353903889656067,1.0,0
Shooting007_x264.npy,0.3770723342895508,1.0,0
Shooting008_x264.npy,0.30477768182754517,1.0,0
Shooting010_x264.npy,0.19507066905498505,1.0,0
Shooting011_x264.npy,0.5634117126464844,1.0,1
Shooting013_x264.npy,0.43349528312683105,1.0,0
Shooting015_x264.npy,0.6927649974822998,1.0,1
Shooting018_x264.npy,0.43297824263572693,1.0,0
Shooting019_x264.npy,0.40322211384773254,1.0,0
Shooting021_x264.npy,0.19364264607429504,1.0,0
Shooting022_x264.npy,0.28797033429145813,1.0,0
Shooting024_x264.npy,0.30380526185035706,1.0,0
Shooting026_x264.npy,0.7719148397445679,1.0,1
Shooting028_x264.npy,0.2683722674846649,1.0,0
Shooting032_x264.npy,4.308259303797968e-05,1.0,0
Shooting033_x264.npy,0.23553788661956787,1.0,0
Shooting034_x264.npy,0.3386145234107971,1.0,0
Shooting037_x264.npy,0.6433789730072021,1.0,1
Shooting043_x264.npy,0.5411204695701599,1.0,1
Shooting046_x264.npy,0.2902613580226898,1.0,0
Shooting047_x264.npy,0.42402753233909607,1.0,0
Shooting048_x264.npy,0.079717718064785,1.0,0
Shoplifting001_x264.npy,0.2679523825645447,1.0,0
Shoplifting004_x264.npy,0.3018258810043335,1.0,0
Shoplifting005_x264.npy,0.054777875542640686,1.0,0
Shoplifting007_x264.npy,0.34906455874443054,1.0,0
Shoplifting010_x264.npy,0.030850226059556007,1.0,0
Shoplifting015_x264.npy,0.0004870505363214761,1.0,0
Shoplifting016_x264.npy,0.26304394006729126,1.0,0
Shoplifting017_x264.npy,0.526134729385376,1.0,1
Shoplifting020_x264.npy,0.24809569120407104,1.0,0
Shoplifting021_x264.npy,0.2713596820831299,1.0,0
Shoplifting022_x264.npy,0.06750626116991043,1.0,0
Shoplifting027_x264.npy,0.0004999742959626019,1.0,0
Shoplifting028_x264.npy,0.24600256979465485,1.0,0
Shoplifting029_x264.npy,0.03951822221279144,1.0,0
Shoplifting031_x264.npy,0.22275395691394806,1.0,0
Shoplifting033_x264.npy,1.5704368649949174e-07,1.0,0
Shoplifting034_x264.npy,0.013811089098453522,1.0,0
Shoplifting037_x264.npy,0.10070694237947464,1.0,0
Shoplifting039_x264.npy,0.015271454118192196,1.0,0
Shoplifting044_x264.npy,0.30958396196365356,1.0,0
Shoplifting049_x264.npy,0.691077709197998,1.0,1
Stealing019_x264.npy,0.20481915771961212,1.0,0
Stealing036_x264.npy,0.13355326652526855,1.0,0
Stealing058_x264.npy,0.6605664491653442,1.0,1
Stealing062_x264.npy,0.265237420797348,1.0,0
Stealing079_x264.npy,0.21605710685253143,1.0,0
Vandalism007_x264.npy,0.5439465045928955,1.0,1
Vandalism015_x264.npy,0.39940503239631653,1.0,0
Vandalism017_x264.npy,0.4345371425151825,1.0,0
Vandalism028_x264.npy,0.27607598900794983,1.0,0
Vandalism036_x264.npy,0.3286353647708893,1.0,0
Normal_Videos_003_x264.npy,0.02609909512102604,0.0,1
Normal_Videos_006_x264.npy,1.1153918677564434e-07,0.0,1
Normal_Videos_010_x264.npy,0.07029610872268677,0.0,1
Normal_Videos_014_x264.npy,0.468891441822052,0.0,1
Normal_Videos_015_x264.npy,3.3686426093026967e-08,0.0,1
Normal_Videos_018_x264.npy,3.81330719392281e-05,0.0,1
Normal_Videos_019_x264.npy,2.444042763727339e-07,0.0,1
Normal_Videos_024_x264.npy,1.0507366532408469e-08,0.0,1
Normal_Videos_025_x264.npy,8.93207854346656e-08,0.0,1
Normal_Videos_027_x264.npy,2.7037779091187986e-06,0.0,1
Normal_Videos_033_x264.npy,3.8320629869303957e-07,0.0,1
Normal_Videos_034_x264.npy,5.814154846461861e-08,0.0,1
Normal_Videos_041_x264.npy,0.0001971958699868992,0.0,1
Normal_Videos_042_x264.npy,0.020374083891510963,0.0,1
Normal_Videos_048_x264.npy,4.667754183174111e-06,0.0,1
Normal_Videos_050_x264.npy,6.927439812898228e-07,0.0,1
Normal_Videos_051_x264.npy,1.2828268154407851e-06,0.0,1
Normal_Videos_056_x264.npy,1.5606067336193519e-06,0.0,1
Normal_Videos_059_x264.npy,3.585833474062383e-05,0.0,1
Normal_Videos_063_x264.npy,0.0084405317902565,0.0,1
Normal_Videos_067_x264.npy,1.6675532776844193e-07,0.0,1
Normal_Videos_070_x264.npy,1.3610510940509357e-08,0.0,1
Normal_Videos_100_x264.npy,3.257030911640868e-08,0.0,1
Normal_Videos_129_x264.npy,6.768284777081135e-08,0.0,1
Normal_Videos_150_x264.npy,5.776254852207785e-07,0.0,1
Normal_Videos_168_x264.npy,0.04441747069358826,0.0,1
Normal_Videos_175_x264.npy,0.054412223398685455,0.0,1
Normal_Videos_182_x264.npy,1.7561609638505615e-05,0.0,1
Normal_Videos_189_x264.npy,0.13239876925945282,0.0,1
Normal_Videos_196_x264.npy,0.026282409206032753,0.0,1
Normal_Videos_203_x264.npy,1.4434827555476204e-08,0.0,1
Normal_Videos_210_x264.npy,0.0011660957243293524,0.0,1
Normal_Videos_217_x264.npy,2.508114391730487e-07,0.0,1
Normal_Videos_224_x264.npy,0.019754715263843536,0.0,1
Normal_Videos_246_x264.npy,0.02900584600865841,0.0,1
Normal_Videos_247_x264.npy,0.0038482712116092443,0.0,1
Normal_Videos_248_x264.npy,4.1369446535099996e-08,0.0,1
Normal_Videos_251_x264.npy,0.001190223847515881,0.0,1
Normal_Videos_289_x264.npy,1.3253207420405033e-08,0.0,1
Normal_Videos_310_x264.npy,3.1528585964224476e-08,0.0,1
Normal_Videos_312_x264.npy,9.722632476893978e-09,0.0,1
Normal_Videos_317_x264.npy,7.510521271569814e-08,0.0,1
Normal_Videos_345_x264.npy,9.815063606311014e-08,0.0,1
Normal_Videos_352_x264.npy,1.4811880078013928e-07,0.0,1
Normal_Videos_360_x264.npy,2.1016892048919544e-07,0.0,1
Normal_Videos_365_x264.npy,2.918162408604985e-06,0.0,1
Normal_Videos_401_x264.npy,1.1986037051769927e-08,0.0,1
Normal_Videos_417_x264.npy,0.0021295202895998955,0.0,1
Normal_Videos_439_x264.npy,1.3681979993407367e-08,0.0,1
Normal_Videos_452_x264.npy,8.005281415535137e-08,0.0,1
Normal_Videos_453_x264.npy,1.9752407709461295e-08,0.0,1
Normal_Videos_478_x264.npy,0.2409883737564087,0.0,1
Normal_Videos_576_x264.npy,1.6354709586607896e-08,0.0,1
Normal_Videos_597_x264.npy,6.245676900107355e-07,0.0,1
Normal_Videos_603_x264.npy,6.846830302720264e-08,0.0,1
Normal_Videos_606_x264.npy,0.22934652864933014,0.0,1
Normal_Videos_621_x264.npy,1.0990664378596193e-07,0.0,1
Normal_Videos_634_x264.npy,1.6188431573027628e-06,0.0,1
Normal_Videos_641_x264.npy,2.599003437353531e-06,0.0,1
Normal_Videos_656_x264.npy,0.16962729394435883,0.0,1
Normal_Videos_686_x264.npy,2.10574762604665e-05,0.0,1
Normal_Videos_696_x264.npy,0.21347220242023468,0.0,1
Normal_Videos_702_x264.npy,3.032551276760387e-08,0.0,1
Normal_Videos_704_x264.npy,1.7329105261865152e-08,0.0,1
Normal_Videos_710_x264.npy,5.015048373024911e-06,0.0,1
Normal_Videos_717_x264.npy,7.138558544284024e-07,0.0,1
Normal_Videos_722_x264.npy,3.74312605799787e-07,0.0,1
Normal_Videos_725_x264.npy,0.033943794667720795,0.0,1
Normal_Videos_745_x264.npy,3.3616554873106e-08,0.0,1
Normal_Videos_758_x264.npy,1.60003423843591e-08,0.0,1
Normal_Videos_778_x264.npy,1.5384188145617372e-07,0.0,1
Normal_Videos_780_x264.npy,2.500910522940103e-05,0.0,1
Normal_Videos_781_x264.npy,0.011764477007091045,0.0,1
Normal_Videos_782_x264.npy,3.8265806523440915e-08,0.0,1
Normal_Videos_783_x264.npy,0.025339234620332718,0.0,1
Normal_Videos_798_x264.npy,2.6141837224713527e-05,0.0,1
Normal_Videos_801_x264.npy,0.022293979302048683,0.0,1
Normal_Videos_828_x264.npy,1.5657662970625097e-06,0.0,1
Normal_Videos_831_x264.npy,8.163780876202509e-06,0.0,1
Normal_Videos_866_x264.npy,2.318136284884531e-05,0.0,1
Normal_Videos_867_x264.npy,0.01273699477314949,0.0,1
Normal_Videos_868_x264.npy,0.018055738881230354,0.0,1
Normal_Videos_869_x264.npy,5.608818173641339e-05,0.0,1
Normal_Videos_870_x264.npy,1.9555244534785743e-07,0.0,1
Normal_Videos_871_x264.npy,0.06588181853294373,0.0,1
Normal_Videos_872_x264.npy,7.743548849248327e-06,0.0,1
Normal_Videos_873_x264.npy,1.4311233087482833e-07,0.0,1
Normal_Videos_874_x264.npy,1.9277898388736503e-08,0.0,1
Normal_Videos_875_x264.npy,4.334291645591293e-07,0.0,1
Normal_Videos_876_x264.npy,0.05082249641418457,0.0,1
Normal_Videos_877_x264.npy,0.0004145322891417891,0.0,1
Normal_Videos_878_x264.npy,0.3121319115161896,0.0,1
Normal_Videos_879_x264.npy,0.16695010662078857,0.0,1
Normal_Videos_880_x264.npy,0.00048758674529381096,0.0,1
Normal_Videos_881_x264.npy,4.5472152265801924e-08,0.0,1
Normal_Videos_882_x264.npy,0.15958264470100403,0.0,1
Normal_Videos_883_x264.npy,2.5252752493543085e-06,0.0,1
Normal_Videos_884_x264.npy,0.10380670428276062,0.0,1
Normal_Videos_885_x264.npy,0.1581386923789978,0.0,1
Normal_Videos_886_x264.npy,0.027695240452885628,0.0,1
Normal_Videos_887_x264.npy,0.555411696434021,0.0,0
Normal_Videos_888_x264.npy,2.0802690414711833e-07,0.0,1
Normal_Videos_889_x264.npy,3.544621662854297e-08,0.0,1
Normal_Videos_890_x264.npy,2.3132118442958927e-08,0.0,1
Normal_Videos_891_x264.npy,1.2418774453237802e-08,0.0,1
Normal_Videos_892_x264.npy,0.08656295388936996,0.0,1
Normal_Videos_893_x264.npy,0.025439348071813583,0.0,1
Normal_Videos_894_x264.npy,0.004178350325673819,0.0,1
Normal_Videos_895_x264.npy,0.35671958327293396,0.0,1
Normal_Videos_896_x264.npy,2.6823616281035356e-05,0.0,1
Normal_Videos_897_x264.npy,3.6955756513634697e-05,0.0,1
Normal_Videos_898_x264.npy,0.00022860363242216408,0.0,1
Normal_Videos_899_x264.npy,7.63984218110636e-08,0.0,1
Normal_Videos_900_x264.npy,1.622246600163635e-05,0.0,1
Normal_Videos_901_x264.npy,0.5172904133796692,0.0,0
Normal_Videos_902_x264.npy,0.0646056979894638,0.0,1
Normal_Videos_903_x264.npy,5.482225606101565e-05,0.0,1
Normal_Videos_904_x264.npy,0.08459941297769547,0.0,1
Normal_Videos_905_x264.npy,0.05122177675366402,0.0,1
Normal_Videos_906_x264.npy,0.00014334874867927283,0.0,1
Normal_Videos_907_x264.npy,1.1107582764680046e-07,0.0,1
Normal_Videos_908_x264.npy,0.04640878736972809,0.0,1
Normal_Videos_909_x264.npy,4.3603236008493695e-06,0.0,1
Normal_Videos_910_x264.npy,0.02940480038523674,0.0,1
Normal_Videos_911_x264.npy,0.019089093431830406,0.0,1
Normal_Videos_912_x264.npy,0.021471835672855377,0.0,1
Normal_Videos_913_x264.npy,0.2923673689365387,0.0,1
Normal_Videos_914_x264.npy,2.861926304831286e-06,0.0,1
Normal_Videos_915_x264.npy,4.294951395422686e-06,0.0,1
Normal_Videos_923_x264.npy,0.022875694558024406,0.0,1
Normal_Videos_924_x264.npy,0.03242500126361847,0.0,1
Normal_Videos_925_x264.npy,0.40253421664237976,0.0,1
Normal_Videos_926_x264.npy,1.8899355325174838e-07,0.0,1
Normal_Videos_927_x264.npy,0.1831648200750351,0.0,1
Normal_Videos_928_x264.npy,0.10096331685781479,0.0,1
Normal_Videos_929_x264.npy,1.2200739547552075e-06,0.0,1
Normal_Videos_930_x264.npy,1.326583287664107e-08,0.0,1
Normal_Videos_931_x264.npy,3.914592738851752e-08,0.0,1
Normal_Videos_932_x264.npy,5.1995108663049905e-08,0.0,1
Normal_Videos_933_x264.npy,1.4665486602893907e-08,0.0,1
Normal_Videos_934_x264.npy,1.9195422282791696e-06,0.0,1
Normal_Videos_935_x264.npy,2.231289641940748e-08,0.0,1
Normal_Videos_936_x264.npy,3.640268886329068e-08,0.0,1
Normal_Videos_937_x264.npy,3.640268886329068e-08,0.0,1
Normal_Videos_938_x264.npy,0.0337662398815155,0.0,1
Normal_Videos_939_x264.npy,5.526192035176791e-05,0.0,1
Normal_Videos_940_x264.npy,0.033003032207489014,0.0,1
Normal_Videos_941_x264.npy,0.048389628529548645,0.0,1
Normal_Videos_943_x264.npy,0.1915207952260971,0.0,1
Normal_Videos_944_x264.npy,1.3855799352313625e-07,0.0,1
